filename,label,num_apis,has_process_injection,has_network_c2,has_persistence,has_anti_debug,has_priv_escalation,matched_behaviors,m4_score_rules,m4_score,m4_source
9441046642.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
18b1b3e6ad.exe,sasser,44,0,0,0,0,0,,0.0,1.0,cnn_lstm
27ed8ea32a.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
8419eaa3a6.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
81754ce964.exe,sasser,2,0,0,0,0,0,,0.0,0.995314,cnn_lstm
7c00ca5397.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
727f077151.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
51d879c269.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
ffea80d37e.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
9370e32742.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
ab7fd0920e.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
c3482ff4ce.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
67f6ded72b.exe,sasser,46,0,0,0,0,0,,0.0,0.999994,cnn_lstm
c5a7ec297b.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
a9d2199027.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
77a62e8532.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
6e4556d611.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
7b2f21d9b2.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
0edf6eecda.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
7f812de209.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
52313fdd4b.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
8e1015a454.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
3528e01de8.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
49d5e15cf2.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
9c61a34a02.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
071dc7f69f.exe,sasser,1,0,0,0,0,0,,0.0,0.824603,cnn_lstm
313ca36350.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
3bfe5476ce.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
84da5f658f.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
59c01bd683.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
403b06d44e.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
cc1171b528.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
550b52ee10.exe,sasser,44,0,0,0,0,0,,0.0,0.999992,cnn_lstm
22409d3c04.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
d972442098.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
5e593c4b41.exe,sasser,2,0,0,0,0,0,,0.0,0.995314,cnn_lstm
fa28bd15c3.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
9f7ab85b00.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
fa24efb368.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
46a348d96c.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
aa3fcf8e87.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
e3855a9732.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
3819325dba.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
ef4dbfb937.exe,sasser,46,0,0,0,0,0,,0.0,0.999994,cnn_lstm
a193655c7b.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
55ea68c165.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
7cf9223c72.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
8340039744.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
4a43c83ea5.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
3be0d9b8c0.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
118ed15f0d.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
33c2cc82e1.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
5b7cffed34.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
85b451d967.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
77456e8662.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
338d10bb27.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
86329cefa9.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1a0436d068.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
09d75ed407.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
467ac2d6c8.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
b970e04cb3.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
577ec1b1f4.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
8685930090.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
9dde84bdb7.exe,sasser,44,0,0,0,0,0,,0.0,0.999983,cnn_lstm
801011cb75.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
b2ca46c8c0.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
c2bcd2d829.exe,sasser,2,0,0,0,0,0,,0.0,0.999154,cnn_lstm
f52063f4d7.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
bd04a94eaa.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
be11099de5.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
57d99c96a1.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
69881b95b6.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
a1e0e48eec.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
48febc1bee.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
39285d960a.exe,sasser,46,0,0,0,0,0,,0.0,0.999998,cnn_lstm
91beb3fe78.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
75b0de9b8b.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
019f6fb48d.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
67f37e5354.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
b7a5638de4.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
985ddd58ba.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
09bef25de2.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
72348b261e.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
c10f51c969.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
48e2528b9c.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
5b33f12a88.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
6d4bf79b4e.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
c7469cea69.exe,sasser,64,0,1,0,0,0,Raw Socket C2|Timing Evasion,0.78,1.0,cnn_lstm
9dcbfa00a4.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
8e6fe61d66.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
fd8c4bac2d.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
ae0905e3a3.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
dc628912ba.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
d02f7df014.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
0ce6a35fa1.exe,sasser,44,0,0,0,0,0,,0.0,1.0,cnn_lstm
c06f96096a.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
0ea2fb7711.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
edc9493d8f.exe,sasser,2,0,0,0,0,0,,0.0,0.999154,cnn_lstm
ebc2be969e.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
06cbf314f5.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
25da2e321a.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
996afbfd56.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
f01c379d20.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
3bacef38a9.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
c2920dcea2.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
e707680742.exe,sasser,46,0,0,0,0,0,,0.0,0.999994,cnn_lstm
9192dd3ac2.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
3c6848b634.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
fab8736d30.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
6dffb00010.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
50af2fb152.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
1c5f58069d.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
3f307fec36.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
da5931dc6a.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
d552c36ed3.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
0ec4407aa1.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
1cb488a055.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
75e8189335.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
57c438e075.exe,sasser,4,0,0,1,0,0,,0.0,0.999995,cnn_lstm
37c76c6cf6.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
b4229ad315.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
ba74ced7a4.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
8fc7d24cdb.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
246c015334.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
8d4718cab4.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
0d87a9da34.exe,sasser,44,0,0,0,0,0,,0.0,1.0,cnn_lstm
b2c3e2924a.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
4ce24dfd60.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
5601bfc708.exe,sasser,2,0,0,0,0,0,,0.0,0.999348,cnn_lstm
cb47eeb53e.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
481edaeba7.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
bbdaca2d21.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
0c8e1c22c0.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
b1fb933644.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
eec9dd99ef.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
b997fc5b92.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
c06fd4cb3c.exe,sasser,46,0,0,0,0,0,,0.0,0.999998,cnn_lstm
0f5d41a8b3.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
fecce46360.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
89bd9a13aa.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
f9cb01a6f1.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
3d26cf5597.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
816e83c644.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
f8cece8b23.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
944f9e10e1.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
9c4bb8bb42.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
a03532578a.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
764b615f65.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
56e884117e.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
0ccdc2f184.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
0a27fd78a0.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
2c3f5c1a70.exe,sasser,4,0,0,1,0,0,,0.0,0.999998,cnn_lstm
99fbaab4a0.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
e91c53ecbb.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
41b80109bc.exe,sasser,44,0,0,0,0,0,,0.0,0.999992,cnn_lstm
b1841d30e7.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
5799d4853c.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
076ecb6f3c.exe,sasser,2,0,0,0,0,0,,0.0,0.995314,cnn_lstm
ff4e989ba3.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
daeb0a5764.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
9ec94128b5.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
2fc6ab6837.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
a61f6e1319.exe,sasser,46,0,0,0,0,0,,0.0,0.999985,cnn_lstm
a71da7db56.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
238d2f8240.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
627d66eb30.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
eb513d3920.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
e085457c87.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
d24e1d34b4.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
9dcebe6061.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
4611aa54ad.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
b28edf270d.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
822643021d.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
c67df404b2.exe,sasser,44,0,0,0,0,0,,0.0,0.999992,cnn_lstm
ee13bf1d80.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
a65da7ab7c.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
cbee197211.exe,sasser,2,0,0,0,0,0,,0.0,0.999154,cnn_lstm
11b5cc7bce.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
eff3b38e06.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
90d3149258.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
37f82d6340.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
d07df58341.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
ead933dfe2.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
29e39e1342.exe,sasser,46,0,0,0,0,0,,0.0,0.999994,cnn_lstm
82c4f1a71c.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
d6fca72fe8.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
7dd8a4bfb6.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
75b2ed97cc.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
b60dad8317.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
291ab3415f.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
1e8114c80c.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
1fc1ac3958.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
9f852dd176.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
3000af9793.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
211cc16448.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
0fe6f31679.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
7414cbc7c5.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
b0893477d4.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
d69d044563.exe,sasser,44,0,0,0,0,0,,0.0,0.999993,cnn_lstm
3f7053ca1d.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
1c20b0c56b.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
750d38d353.exe,sasser,2,0,0,0,0,0,,0.0,0.999931,cnn_lstm
19fa04e443.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
e607d4eef7.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
c9fdb4dfd2.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
3f7a3bbc29.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
c4db9fec0a.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
d72f44f648.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
02900c5f76.exe,sasser,46,0,0,0,0,0,,0.0,0.999994,cnn_lstm
c10690445e.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
32f99f70fd.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
2d640e6950.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
2af59010f9.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
e397cbf841.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
0c4f054a0c.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
ffcc3be26d.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
028bb045f1.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
59ad40331e.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
ee7c75cd41.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
71175f69d8.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
71aa55e82b.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
4636d5dbe4.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
63dc35aa81.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
3e9bf5eacc.exe,sasser,44,0,0,0,0,0,,0.0,0.999992,cnn_lstm
6f606ec312.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
f07ea5d19d.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
dd6d7ee500.exe,sasser,2,0,0,0,0,0,,0.0,0.995314,cnn_lstm
44b2a8905d.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
e556c87175.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
3f17a3938d.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
f962d3037c.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
ce7bbe1eb5.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
615c02ff10.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
81bafd326d.exe,sasser,46,0,0,0,0,0,,0.0,0.999998,cnn_lstm
59cb6ea578.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
1968d0d614.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
cbcdeec5ef.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
93be519352.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
826fceec0f.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
70e812b71d.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
588e768283.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
6e5babba36.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
76c2c0dc83.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
4382d3992b.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
0ddb43caa6.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
d5320d21e4.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
08032fbdea.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
7c081e9c11.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
f0fc5ee4be.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
79a42a1c9f.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
72f987b29e.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
c6b9e7c2fb.exe,sasser,44,0,0,0,0,0,,0.0,0.999999,cnn_lstm
5c3b9ea323.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
44abaa9e2d.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
b7e06f2a99.exe,sasser,2,0,0,0,0,0,,0.0,0.995314,cnn_lstm
5d44015c99.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
e3c4673dd4.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
5a4ada2b6e.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
a46d7ee87a.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
9e4879b780.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
673ae6dbda.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
63dd06888d.exe,sasser,46,0,0,0,0,0,,0.0,0.999994,cnn_lstm
76afff2e86.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
c79ad01eb0.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
ae4ca4d92b.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
d9cce51d31.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
5a284d555d.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
a6e48f9949.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
77e95fdfed.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
9e545ff2b0.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
1b606b8207.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
71aca74d77.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
e5350de04d.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
0a22b459d8.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
28131680f4.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
70565c87a9.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
5e1737a9ab.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
46cfcef2aa.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
1e5fc575f5.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
3f62882753.exe,sasser,44,0,0,0,0,0,,0.0,1.0,cnn_lstm
256e6c1ed9.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
9c3dea7d3c.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
8da9f7e932.exe,sasser,2,0,0,0,0,0,,0.0,0.999931,cnn_lstm
9c1a97afeb.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
46c2593b2a.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
5338d00075.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
68585b00bf.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
5eaf6857fa.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
8937770223.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
31a849a9f0.exe,sasser,46,0,0,0,0,0,,0.0,0.999994,cnn_lstm
d967e0de0a.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
65c4a51ed4.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
8b460b2772.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
a60e6acffa.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
bcd06dd9ca.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
8203343181.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
c4c07c4373.exe,sasser,4,0,0,0,0,0,,0.0,0.999995,cnn_lstm
3a5220902a.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
2ac232b2b4.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
ac8f01ccba.exe,sasser,4,0,0,0,0,0,,0.0,0.999998,cnn_lstm
4c010d9632.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
b258090d70.exe,sasser,19,0,1,1,0,0,Raw Socket C2|Network+Persistence Combo,0.83,0.999999,cnn_lstm
899d42cb48.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
efeb47392c.exe,sasser,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
d1160ca6da.exe,sasser,4,0,0,0,0,0,,0.0,0.999993,cnn_lstm
1a19f1eba2.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
8e57085c57.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
97b573802d.exe,sasser,44,0,0,0,0,0,,0.0,1.0,cnn_lstm
b69d18385e.exe,sasser,4,0,0,0,0,0,,0.0,0.999994,cnn_lstm
ec0be31a5c.exe,sasser,4,0,0,0,0,0,,0.0,0.999997,cnn_lstm
