filename,label,md5,sha256,m2_score,m3_score,m4_score,m4_source,num_apis,m1_score,m4_active,fts,threat_level
59b4668ee5.exe,sasser,707ea77bab340d9bde8df9db0e1aa3ab,f0b45fd13d719c8c9495892bfdb73ec33c73ebde83bef3a094dc793011d64829,0.91,1.0,0.999994,cnn_lstm,4,0.0,True,0.962499,CRITICAL
ebea12cb6a.exe,sasser,6c14b347db066f0c25a2797d54ccfab3,85bccf8c0dbedce7c84556efebaa2c228721b1402ff28e85eb70e53e9e9b682a,0.96,0.9995394449877544,0.999994,cnn_lstm,4,0.0,True,0.983178,CRITICAL
8522cce486.exe,sasser,fa21c1323a1a8d4830fc13f5d2c04f4c,12ea21f5e5a7ec7c15a91d86e916b8fb5631ce2b621794a7125f7f1b58fa2f36,0.97,0.9999959205716183,0.999994,cnn_lstm,4,0.0,True,0.987497,CRITICAL
26019651fc.exe,sasser,19bbf3b1762848944969f710e485b8eb,a00e54dcdbf825828c9ab2c12209c1244918cf3b71c4bc7701bc4095b338c8a6,0.97,1.0,0.999994,cnn_lstm,4,0.0,True,0.987498,CRITICAL
bdc1161561.exe,sasser,5d35a7363515a5a4c4b82237a4f3a35e,88b66eba29c8c8dbd242d2c3e328c9b0ea8990396b9dfa46217822b56a461dbf,0.99,1.0,0.999998,cnn_lstm,4,0.0,True,0.995833,CRITICAL
0dcc3ddb98.exe,sasser,95bcbaadf54c3e61684bf08d1b398d60,175ab9112ba6fb87b83b7d7167b431d6c611091813470758706bc43677a299d9,1.0,0.9987108142336436,0.999998,cnn_lstm,15,0.0,True,0.99957,CRITICAL
de726f6337.exe,sasser,b7b30c1191dd0ec1b82ec29affecfc32,912cd8af5f7fa972d19d0210c15013dc7ffe8d4d3ba79299c057bae4a6b0eff0,0.93,0.9999980747015788,0.999997,cnn_lstm,4,0.0,True,0.970832,CRITICAL
a0cdd2d3ca.exe,sasser,45ebead34eddeb3ef315448400646dd7,5f6bc4541f30b132bd75bafba74081ec76e8a5b247cc2061deb93947c95036b6,0.96,0.9999979079497908,0.0,abstained_no_imports,0,0.0,False,0.977777,CRITICAL
fe84e71150.exe,sasser,a134b44baba0147e17dfa51d010f0ad1,bdfd8fc91ccc257a1f0b0c3e4620b0e45780a3acc18617c045bf4377d896382e,0.94,1.0,0.999995,cnn_lstm,4,0.0,True,0.974999,CRITICAL
458088f929.exe,sasser,f6224df75b84439a393268c95089aec9,80f246fc3d6f3b94be5dbb569d4985ba926d56b1bbc4a2dd9768b232e5fe50e2,0.96,0.9999980747015788,0.999993,cnn_lstm,4,0.0,True,0.983331,CRITICAL
fd1e6cb194.exe,sasser,c476732888ba385aa7d7233323f56ec8,6291b9f563884ee29efd4a4a5558d44b78c42e7cf37476035a80680d5c19303f,0.94,0.9999980747015788,0.999995,cnn_lstm,4,0.0,True,0.974998,CRITICAL
45c2b0bd88.exe,sasser,0a4d4120f51f039ecca2c94f220efc16,b459e6d2344271f25a6e2b641e5ba7e40c0e5d6bd589ae49e5fea4dd67f68093,0.88,0.9999504950495052,0.999983,cnn_lstm,44,0.0,True,0.949979,CRITICAL
6b36704faf.exe,sasser,93b98b9d0720db77cb2fd742f4c83d6d,84564cf91a680c95e147ec9383c3a95ab7b0ec93cfbd689b64858e8ab7616149,0.96,0.9887480392156864,0.999994,cnn_lstm,4,0.0,True,0.979581,CRITICAL
16e3621ad0.exe,sasser,1332b428f1436b1bcf690304fc9930ed,a6909fc01b4936569d7b4b698dba71799c8c4e76b7ca50197fcbb66ec7acb4de,0.97,0.9999497835497836,0.999998,cnn_lstm,4,0.0,True,0.987483,CRITICAL
ea56bd5498.exe,sasser,a81171d8a3811a303ee124eb03645d1d,70b93c24547b5622cdd8b3f65cd6ec17233cc7e2d5babf9c89b793eee2c15ba9,0.86,0.9927253737253736,0.999154,cnn_lstm,2,0.0,True,0.93903,CRITICAL
a12cab12fd.exe,sasser,68229689bd73e9bbbc220ce73f28f6b6,9fce9ead21ac96b48c3a6e33ed6b3dce388476a80199fe87ad469c81c56e3a12,0.97,0.9999979079497908,0.999997,cnn_lstm,4,0.0,True,0.987499,CRITICAL
66b8ed7f51.exe,sasser,c6b0d3bd77b033fb4cb432fd03b38b8b,e450fd864a6affaf87cd858757c158f784bf121f6631d48ba0e6019c00b565cf,0.97,1.0,0.999994,cnn_lstm,4,0.0,True,0.987498,CRITICAL
fb731beb2e.exe,sasser,bb89428f38c22c2ce131e1668d83ad7b,3bb39bc25a073808f015eb626039d93dc025a1e087c6541dd634841a378589c1,0.99,0.9999980747015788,0.999993,cnn_lstm,4,0.0,True,0.995831,CRITICAL
08c1cfa026.exe,sasser,8b4f4c2cd17153abcae012c70554a0f7,916a1c953edf9a07d4517f84025793e3ca3c0c7e1b9ae0c957e090d160018033,1.0,1.0,0.999993,cnn_lstm,4,0.0,True,0.999998,CRITICAL
891b6be653.exe,sasser,dcb8f74272abb9020f249d22e372fd9b,0512efd75f10d2b53f8034fbd68f944e36c7ae96341c15322a4fc16f1080528f,0.96,0.9958312412831242,0.999994,cnn_lstm,4,0.0,True,0.981942,CRITICAL
c999ace8e2.exe,sasser,262aa17e3ff82f344505f5667ac8d3e7,237575b881ad21241363d2a28f6f70127c19def13d4cf2d3e95e8ab19dc230f6,0.83,0.991910476441941,1.0,cnn_lstm,46,0.0,True,0.92647,CRITICAL
f662edff37.exe,sasser,125c4a3775c37f6a02d90bb04e6f9437,fbef0ff5501aa2b9a310b6432109f75b30817e32cda632e43084ba172847b7d5,0.91,0.9999980747015788,0.999997,cnn_lstm,4,0.0,True,0.962499,CRITICAL
87fa0c1711.exe,sasser,a747986eed56eb5ae0b2335c7e110ffe,e55eab7981d976b0ead8a6380523ccfbf9075c191d218f11a2b65fc69922c347,0.94,0.9995282090326982,0.999997,cnn_lstm,4,0.0,True,0.974842,CRITICAL
3369dae6cf.exe,sasser,a2a5131813ee19c82f2fc392032bc54b,85934c412d97f2e9a10d5273e7ea03e48210276970334dcef8a3e61cad179eb2,0.96,1.0,0.999998,cnn_lstm,4,0.0,True,0.983333,CRITICAL
ce51f07652.exe,sasser,f7acb0b8a987cd8ed30b69ec541750cc,6c04761c0add3bd8094b73cf6d4c0ce38cbbaaf1285da6b4b30073cf25dea2c4,0.97,0.9984366834599948,0.999997,cnn_lstm,4,0.0,True,0.986978,CRITICAL
9fa87e4cf3.exe,sasser,0f0cbe67c27f95f5e22695524362a2c9,be6a2cff2d4d0514f8c4e432f79ce4c3c94fcbf93d020cbe0db34f5e861de057,0.93,0.9999980747015788,0.999994,cnn_lstm,4,0.0,True,0.970831,CRITICAL
2ce26b947b.exe,sasser,e503cbb4239a5638e631775f4f847afb,ac8b3f267940823f6adbec37dcac3c35f91dfeae1f8147297e4933e00337290f,0.97,0.9999979079497908,0.999994,cnn_lstm,4,0.0,True,0.987498,CRITICAL
7245163d67.exe,sasser,0c5e8193f4990d30703f156cbfd253e4,64484b3dd4c6b539b90792995337b50ec65f9ba329e38b3886a731fe01c73d53,0.96,1.0,0.999997,cnn_lstm,4,0.0,True,0.983333,CRITICAL
c5a5988b1c.exe,sasser,0db11c5536df7db701614a6a045692b4,fbf69765db4665f68c7b8d6e14261a235ed0bf90d2f6cda8da9ad3c69e41b19f,0.97,0.9999612403100776,0.999998,cnn_lstm,4,0.0,True,0.987487,CRITICAL
0928dc9075.exe,sasser,450011d7bcdf71d88ddb121b16d43b90,0951fec7f8e556d826f2b3e0b12c07a70a193602d04808093a88e43888e337bf,1.0,1.0,0.999994,cnn_lstm,4,0.0,True,0.999998,CRITICAL
3915756fd7.exe,sasser,bf0f4a5d60a0349a9dbdcdfdf3fc2a1b,bc423b0905ab8b9b26019803dd943f9e807c132c3b0986b4c8b13772491958b5,0.0,0.9933629730769792,0.0,abstained_no_imports,0,0.0,False,0.441495,MEDIUM
5dbf163825.exe,sasser,40210a24ef194825fb3d0168bdc97ca6,4f9f553f51472c5b9023f40847d64c8670f12890d0ae076e1306954c3215cb1e,0.97,0.9999979079497908,0.999993,cnn_lstm,4,0.0,True,0.987498,CRITICAL
5270f3e659.exe,sasser,59621294fcca79b5176b5ce935a969f8,e48320bda02ce7009502c3223b46e7039532b3b7c994261229bb5f3700dc9525,0.97,0.9995951269208248,0.999998,cnn_lstm,4,0.0,True,0.987365,CRITICAL
6d37614c18.exe,sasser,247b22df90a7fcc40f720b478255fc5b,413f5f9a92121d70f5c6c5e7f05ee33870edd296893de76e55efa5f1dde7c1ec,0.96,0.9999979079497908,0.999997,cnn_lstm,4,0.0,True,0.983332,CRITICAL
5f1cb8e7b6.exe,sasser,a3937bd09da46b6495de325f537fab19,c779533f2fa1d7977935e0a6760e30de4de60b6045449a0fc27dd28a92fa43ff,0.97,0.9992105115362095,0.999994,cnn_lstm,4,0.0,True,0.987235,CRITICAL
78b0bc621f.exe,sasser,4323ab35f7969097773f8a208ce00458,fd084849ee22dfc3b503f1144f44ae909b56c81dd569bb1205ff1313b0d7bec6,0.75,0.994092279332032,0.999993,cnn_lstm,44,0.0,True,0.893862,CRITICAL
70cccac0bb.exe,sasser,0877029315338fdac5b13d452b7e4eb2,e8c7e3ee723446f471e4b4e74f63804ce7e154e22403d7e1d9e291fdb48be231,0.96,0.99995,0.999995,cnn_lstm,4,0.0,True,0.983315,CRITICAL
0c56301973.exe,sasser,88ae275598b303125be024f602eeb8f4,d3a56343618e9ce36d2428086ebcb4e90ca13a9177a4cbce2e55d3759f11da4b,1.0,0.9993227994227994,0.999997,cnn_lstm,4,0.0,True,0.999774,CRITICAL
a7a02fd832.exe,sasser,842d47f33a508b26c5257fb7cbf67a31,44bd97294c7c71040633c45660c5b35cf6a91178f0ed52f336ae4c0baf33900c,0.9,0.9997866974584206,0.998183,cnn_lstm,2,0.0,True,0.957808,CRITICAL
b554f19961.exe,sasser,6428694a8a37e08919bb9e82077b0e6f,d4b228031b380ec90a6b741b56e46c59d51433b300105ebc424ab4a4d5302436,0.99,0.9937480747015788,0.999994,cnn_lstm,4,0.0,True,0.993748,CRITICAL
48fbd37b90.exe,sasser,f7fc707a8d75e2ad15f0ba1ee30f9b70,60a015a2d6b3f551b018cf9e66d5b4f4a3906fedd412b9bc431b4538d2d748db,0.96,0.9999979079497908,0.999994,cnn_lstm,4,0.0,True,0.983331,CRITICAL
76b950207c.exe,sasser,bf87a8c6a707b56e2cdc3b63635ec6eb,c1c38a736828722891011e872a6ae29ce5950057340acd38ad386843cd6179b9,0.97,0.9995951269208248,0.999998,cnn_lstm,4,0.0,True,0.987365,CRITICAL
3760cc4043.exe,sasser,6f3609b0332ebe5893904f32378fd1ce,a9edace85d83536006f995c5ebfa043ab9f655d7ae601299de793e87c43e8808,0.97,1.0,0.999994,cnn_lstm,4,0.0,True,0.987498,CRITICAL
625d133c09.exe,sasser,92ec11c1358bac89a757f2bfe0afbd6e,8134da3ec585905a43fccadd219de7880c56427ce847d7f42afbe2a45f8e13bc,0.96,0.9999846846165624,0.999995,cnn_lstm,4,0.0,True,0.983327,CRITICAL
f14c427280.exe,sasser,b0045890cd0aea215466852816074a92,3265b8a13dd047f93815e97e2640c2e0420883baef22fcbd8005e919cf9a9348,0.85,0.9995386489479512,0.999985,cnn_lstm,46,0.0,True,0.937342,CRITICAL
e01c4943e5.exe,sasser,cd66e02514381d523bab9744fb3fb1b7,15b31900009e76be4354d3f9a72e32b22e471bbc9c4555128b28373288b2e153,0.94,0.9999979079497908,0.999997,cnn_lstm,4,0.0,True,0.974999,CRITICAL
93c3dd6f4c.exe,sasser,3c5755e5f16ffe375f9864b9b808186f,351e3d2269469ac0fd91a1f2ade6ef3513a1a444de1f3cad365767a715401a90,0.94,0.999949831026714,0.999994,cnn_lstm,4,0.0,True,0.974982,CRITICAL
ab29d163e5.exe,sasser,32a0782f72ad6476e40c417de527ffd2,ac994b86b287c00327bee9818b0d02f298ea5d366140bd3d42bd45275ffee687,0.97,0.9994117647058824,0.999998,cnn_lstm,4,0.0,True,0.987303,CRITICAL
6159704f91.exe,sasser,aba31c8a3ba87df05f29e2e0ae455b54,bcb7e3c40512d9e83fb1da0e2cdc12163fdce36981b4ad4b8cbf08607cb8b360,0.99,0.9995394449877544,0.999998,cnn_lstm,4,0.0,True,0.995679,CRITICAL
39e57517b8.exe,sasser,de820717fd478c031620bed1fdd98424,409254078332583c1a20dd3e0ab117fb448eae33563bd956e3227bb1ccf6c79a,0.97,0.9996866834599948,0.999994,cnn_lstm,4,0.0,True,0.987394,CRITICAL
e31354558e.exe,sasser,cd75bf3397f936a184dad255fa7888c2,4adf26873bdc26a3e416a35b02a57868373c401d7fb4af6bf9d1bf252d0f3d8e,0.9,0.9999980747015788,0.999995,cnn_lstm,4,0.0,True,0.958331,CRITICAL
69df7178b2.exe,sasser,bd7fe4aee7f57dd67d4ecda9d35dc441,cd7659d5484d3b59aed23a721780380d8584e165f82cfb4da0e5e74b48fecd64,0.97,0.9995394449877544,0.999993,cnn_lstm,4,0.0,True,0.987345,CRITICAL
f7636a9e9c.exe,sasser,5e4d777e19959886fe1250a583ecaf8c,cc9cf61f7deab977369c576a1e67d4fa3233aa70017f8e0c199f7fa718067ad3,0.94,0.9999979079497908,0.999997,cnn_lstm,4,0.0,True,0.974999,CRITICAL
528bc2b4d8.exe,sasser,75f89147d1f8d4bb7ad711fab0a93e4d,f5cb1cdc42f86d06a128774e2ee1a63b104bf16a8a3404dffee801ed7df5aa5d,0.96,1.0,0.999995,cnn_lstm,4,0.0,True,0.983332,CRITICAL
e99526e418.exe,sasser,19493774065b9434f62adcf145210fd1,aee4b687fa2c59ca2a0dc6d5572e14fff520dbccbc5eee4afcd313e018146a0e,0.96,0.9999763593380616,0.999998,cnn_lstm,4,0.0,True,0.983325,CRITICAL
804a908e90.exe,sasser,cb5a9efa0210562a3f8b2a850a850355,3d23bc1d0660f01a33d87ba1e35a684d625b862b12e789fa7e3b003b86f10ada,0.99,1.0,0.999994,cnn_lstm,4,0.0,True,0.995832,CRITICAL
2d8b482717.exe,sasser,fd9dac008bcef588860a70767d7a0cd5,9c91fdcc601cb55369011232fcd1a3ea0e860e0317fbbf009a4fed9036075369,0.68,0.9990786593514888,0.999998,cnn_lstm,4,0.0,True,0.866359,CRITICAL
7ee39f17d4.exe,sasser,726cd0fdb4b9965a502870fa223d21d3,842f777f0f80cad61c16ac86dc34257ff24a9d80606ff8cd38e3299590e16b79,0.94,1.0,0.999995,cnn_lstm,4,0.0,True,0.974999,CRITICAL
a29e0c9dd9.exe,sasser,e4bf08152bc485471e638df6120dce09,16de402a3f8063535af40d096c94a59e4d259718132ce336097cb60727b83c9e,0.96,0.9999979079497908,0.0,abstained_no_imports,0,0.0,False,0.977777,CRITICAL
de4620f92e.exe,sasser,43fe2c6e9e3c6a7f5013ebe034b6f72f,a6a3379f7a1dbddbcaa70cd9a6a86a10a6571a11aa66cb457b2bdc88b998fd5b,0.91,0.9999979079497908,0.999997,cnn_lstm,4,0.0,True,0.962499,CRITICAL
e48cb0b980.exe,sasser,0b2560551ee23b4628c526dcc1b2b193,1508073d19b4f5f7dcf94eb5e99e174367b07c3b8e2423e47c5ac56a6f193a41,0.97,0.9999959205716183,0.999995,cnn_lstm,4,0.0,True,0.987497,CRITICAL
f441268f70.exe,sasser,dfcce5e12bb12a7305d71536721c21a5,41300877ec2f43e70ecec36b89e27d7ac7f1d334883da4a491a73e96fd86cfe5,0.93,0.9999979079497908,0.999997,cnn_lstm,4,0.0,True,0.970832,CRITICAL
56147a87a1.exe,sasser,0317222be3399bf9d5f2591aeff0484d,b67a6ca4a2d8cde58538420b705eafdd5b0b2512cc3b96dcffb071ddc3ca3f0f,0.97,0.9999979079497908,0.999997,cnn_lstm,4,0.0,True,0.987499,CRITICAL
6b24346899.exe,sasser,f1fe720ee2fe066f7d92b029b07b8a0a,0365e08eac950e17ea523e8fa3ca9020f6e673bd485b4d69e6a71a05a76d9cd8,0.88,0.9998802887364208,0.999992,cnn_lstm,44,0.0,True,0.949958,CRITICAL
fca535432c.exe,sasser,a51b97912e99c338eac1c36c3e30866b,aada6d1f9f4faf7630761da1fc7939f67d1083fd54a1ab4165054d7f9cdc6110,0.97,0.99995,0.999998,cnn_lstm,4,0.0,True,0.987483,CRITICAL
2a4d6ff298.exe,sasser,559196a1b70be030b49d1bb366440565,2c593b91e9d6ecf62254fc6a9cdec8e4fd5ff3eaebea92a72424be3e9ba26938,0.97,0.9999959205716183,0.999994,cnn_lstm,4,0.0,True,0.987497,CRITICAL
fb17d1b8f6.exe,sasser,59e8896a19f5097b8da4b450d812c3d1,a261fa7be348f777a2398c2b7dcb490b6bffeed0022bd68ba3d29939bcad85cf,0.88,0.9997866974584206,0.999994,cnn_lstm,2,0.0,True,0.949927,CRITICAL
70f81ca001.exe,sasser,175d69f1a883fbeffd87f9d301660bf9,3309103d8dfee7c96db1deedf0d1faae993e565fb79291095d0f1c0ad95ba2ec,0.97,0.9999979079497908,0.999997,cnn_lstm,4,0.0,True,0.987499,CRITICAL
a22a95b288.exe,sasser,6bbad74a4da9d06e4682e07b704e65c0,356aeebb77d7364eb3b6722d855fd7393db0b8bd91d850c12a88b282e5795aeb,0.99,0.9997711199691398,0.999998,cnn_lstm,4,0.0,True,0.995757,CRITICAL
1e0a445550.exe,sasser,0855fba756ea262d4c1fceb84b7fec7d,18ef0fedf87af7ff88f315f19e31341ee58e8f1fc0611b34eff332ecfdb2de45,0.91,0.9995394449877544,0.999995,cnn_lstm,4,0.0,True,0.962345,CRITICAL
2bf5b42253.exe,sasser,3d8d5ed71d5734862accca01c792a7de,9269ac9e4a3346a008309614f6128fb4e422bd8ea8c7073032939ecc3b159c00,0.99,0.9999959205716183,0.999994,cnn_lstm,4,0.0,True,0.99583,CRITICAL
dd666cd2d1.exe,sasser,1cdd06e7ccf3c36a9756687845437f6b,0b47ba1cc00d1f915d89466b0a2559d767e2f3f3538138da19aef0645198ae5b,0.96,0.9999959205716183,0.999997,cnn_lstm,4,0.0,True,0.983331,CRITICAL
73226abe60.exe,sasser,0d6e46e678d67483e5bc7e8d142d7219,36535abcde1c2520c9adac4429ee64911da0e690b56bd470eeb58170217aa4d1,0.88,0.9999980747015788,0.999998,cnn_lstm,4,0.0,True,0.949999,CRITICAL
d8a97fbfcf.exe,sasser,7d969d5668b9b7bf5f2f23cca2f04955,2aefc97a2e0383e8a186e879c19bef88eb0e2d286c7e110249388bb7e9f863af,0.96,1.0,0.999997,cnn_lstm,4,0.0,True,0.983333,CRITICAL
8661125c89.exe,sasser,ec261b04211b0f67d88b040251e34af2,c7d5d29576e8503c6a992f7c66738b78a92d2f6358bded6282d0c2ac11a99774,0.9,0.9993548387096776,1.0,cnn_lstm,46,0.0,True,0.958118,CRITICAL
47be775300.exe,sasser,1eedeb700b272291f6f6d4302b6145b2,c571a5e82dd7d65b87660b1b1ba591c94d990b453996fe3377270c346ef8af83,0.94,0.9999846846165624,0.999997,cnn_lstm,4,0.0,True,0.974994,CRITICAL
570228f399.exe,sasser,75d20b763bdd38841d23a31de0e74d78,440ceb0a566ee6514147b4b3f798a18071aef1378c6e81ca1b6bc2d135a9ec94,0.97,0.9999979079497908,0.999997,cnn_lstm,4,0.0,True,0.987499,CRITICAL
334cd37d48.exe,sasser,708518cbe5b49e8320ebe1218483e90c,4bef3798bb84d8e07537d150f6964da76f57609ca431a1593bc331202e704452,0.91,0.9951532090326982,0.999995,cnn_lstm,4,0.0,True,0.960883,CRITICAL
6f7815d71c.exe,sasser,a9504c3f141c5ef46823c00158dc8457,a435937d9883cb8f06e5903ad71bc687d2d987381d2dd3f191f99d1e4ea3ae2e,0.94,0.9995394449877544,0.999993,cnn_lstm,4,0.0,True,0.974845,CRITICAL
59baf7747f.exe,sasser,75c0b7bb2261557346adb3ae22976b4c,01c0384220fd62af7f5c969c3a64da4bccd987157b068ac9ec8dc1ab45b48db1,0.99,1.0,0.999998,cnn_lstm,4,0.0,True,0.995833,CRITICAL
d0ccd3f4c1.exe,sasser,05b0f253195a4d7e57b83c6b992b4fc7,1c2455a495f66dcc08fdcdf6576b2cee7e9e28edfb6f61029012438c210bbcc4,0.99,0.9999980747015788,0.999994,cnn_lstm,4,0.0,True,0.995831,CRITICAL
4164ef8db0.exe,sasser,8bfacb58b27f3e412b8beb1d2dcf73ae,a7a9ec3dc06c7aa8026ad0709d5ff199baf1954325e237e3b34c857db0d45b37,0.94,0.9999846846165624,0.999995,cnn_lstm,4,0.0,True,0.974994,CRITICAL
f152d2e9c6.exe,sasser,bcead4bbfbe659e79a2fe8b147a9a68d,e546f882e18b4ed4e47102939b3f5d0cea4dbf71f17a25fdd81e2f76c9412958,0.96,0.9999980747015788,0.999995,cnn_lstm,4,0.0,True,0.983331,CRITICAL
cdba9254a8.exe,sasser,372c4e3e5621ccc492e799b08d4d1f71,7a1c610bc1467682c8ed25b9a4609b89d14b9a2f8f515be65cfbd378d38e3c5c,0.96,0.999949831026714,0.999997,cnn_lstm,4,0.0,True,0.983316,CRITICAL
8da1b08df6.exe,sasser,ad70c5c78d1de97de4205ace2b786d66,0fa273d45c9fef1c0a7e3b5219ad8aee229c8a857c5eb304da0919239c313dc8,0.96,0.9999959205716183,0.999994,cnn_lstm,4,0.0,True,0.98333,CRITICAL
93128a2dcd.exe,sasser,fc1c04b71fb64622fcdb0349df40ab32,0b71ff2d1952da51c364149239d14a4338c2fb75bcc9e0bcfa8f81683b6ea26f,0.96,1.0,0.999998,cnn_lstm,4,0.0,True,0.983333,CRITICAL
b1fb4a37f8.exe,sasser,2888d12e9cf9a585188d9fbd7fc42328,7ec1b6b4072d9426adb753560cee8343d2d976be5acf9b2cabd234e121a23c7a,0.97,0.9999980747015788,0.999997,cnn_lstm,4,0.0,True,0.987499,CRITICAL
9f87169d82.exe,sasser,653a8c1c3699055d9591411d25a8040a,e164e3714f633f240d0be557037e551ff1a2deb6f5596d061a86fda35fc89911,0.97,1.0,0.999997,cnn_lstm,4,0.0,True,0.987499,CRITICAL
336770c2fd.exe,sasser,dfe5cd9b4fda6ff55b2c466466ed798a,a0c3d44b95b609bced247d0550a09a95d8c383dffc250b751b835844a5c4ff50,0.68,0.9999980747015788,0.999999,cnn_lstm,20,0.0,True,0.866666,CRITICAL
968b60cd30.exe,sasser,cea86e781b817412737855e271bd9711,936b408cd93ca87c331f92d08f73df09598ccaf6e18567985fb4699438a29018,0.94,0.9999979079497908,0.999994,cnn_lstm,4,0.0,True,0.974998,CRITICAL
c555e33d02.exe,sasser,a4f923a9325b0bbb6bb7e24916054f50,4b89a8613bb22ce658eacb4c5a288cf570bea64b9956d55db3e542a5510517b5,0.94,1.0,0.999998,cnn_lstm,4,0.0,True,0.975,CRITICAL
57adbea835.exe,sasser,5ad8e515788321a981d1023b0cfc1e29,cbcb1759a55b77f70e98aa6cd2cc684d6c9f7990e823d7f6c080dbd66963b788,0.97,0.9999959205716183,0.0,abstained_no_imports,0,0.0,False,0.983332,CRITICAL
0b40facc32.exe,sasser,d62ad3e42dd34fb52f6a2ed3db513d4a,69e803b915a360a82ad9ac875eadcd9ff2058406bc4204dd56d4dd8e58435e9b,1.0,0.9999980747015788,0.999998,cnn_lstm,4,0.0,True,0.999999,CRITICAL
732dc4888c.exe,sasser,a5ca445bbeeca2e63b0f8eb2947dd0bd,97d9c7dec9786388f0e9de007a71997091391a3f71069dbcc0429ff2b5a7e0f9,0.97,1.0,0.999994,cnn_lstm,4,0.0,True,0.987498,CRITICAL
731f5e0423.exe,sasser,ea077fe3547b1ad207d73668946f6cf2,33d9b5ba62e610dcfa7955be0d2b3ec9036d1fd7de9c48e5073501ad67ab1f4b,0.88,0.9999504950495052,0.999999,cnn_lstm,44,0.0,True,0.949983,CRITICAL
e379a4d245.exe,sasser,40eb81a7789949d9b50b7aa6d2fd1359,3e4faca7aa8119ced9c052ad2e7a761eb017726d6692dbbf11cb06787950dd11,0.96,0.9980520113414848,0.999993,cnn_lstm,4,0.0,True,0.982682,CRITICAL
c73f109983.exe,sasser,bfa1c462f12baab027d7cc06b3189b38,f72ba02176a725bf99bf191de71d9966355b78b9d2b11f4b5777504221e59314,0.96,0.9999959205716183,0.999997,cnn_lstm,4,0.0,True,0.983331,CRITICAL
8545ef32c3.exe,sasser,252918d42fed39a6e69a2845ca883b5a,4bdde486d5c73645ae05e445bd0d7ac7b06a55bbec406ff1a242187c4f5d053f,0.86,1.0,0.999348,cnn_lstm,2,0.0,True,0.941504,CRITICAL
95f83b069d.exe,sasser,050cf2f60731e4298d7cd375e269be89,6d10ffc4805498c603d15c40a74d6092727d803fbbcaa0415f96bce815de19ab,0.97,0.9999979079497908,0.999994,cnn_lstm,4,0.0,True,0.987498,CRITICAL
95dedee488.exe,sasser,be3846649103e08306a2b34e0b187a06,99ce3c7033ca32ae6aee4e5647701c26c3c6d95dcd0093c64e2777d5360d67c9,0.99,1.0,0.999993,cnn_lstm,4,0.0,True,0.995832,CRITICAL
73584a8d61.exe,sasser,cce6d16f5128cec2e30a24896af3cbb1,3f86f30957999a8b116a367d6ccee42d0d2819dc612dd6e597f8c0421d54329b,0.93,0.9969980747015788,0.999994,cnn_lstm,4,0.0,True,0.969831,CRITICAL
8922665b25.exe,sasser,232fe469e0a8e5263a675705ee4400bc,417d16dbe6f0bfa698a5dcc550cada905e4010650e7617bbc2cc30a6b20895fc,0.97,1.0,0.999998,cnn_lstm,4,0.0,True,0.9875,CRITICAL
4c52bfabb9.exe,sasser,4fbf923f2b6f514c0f1b607510938655,f65055b1d61d82c28e35f8d03bc77d4419e2563de21b4cd6b699746cdf57dacb,0.96,1.0,0.999998,cnn_lstm,4,0.0,True,0.983333,CRITICAL
56b1fa463f.exe,sasser,332adff03e5e8aca9a44b6231502c91f,6057affe92672ab29c741f89b36b273a063703d3a32e1f2611148d60be10b8b8,0.91,0.9999979079497908,0.999993,cnn_lstm,4,0.0,True,0.962498,CRITICAL
b5597443ec.exe,sasser,d5eeb29ce69397d608f1c2653de8298b,90267832db1ed04bf6d37b3337ba048b146dc9b3a57f4d20c3f2ee6f644eee0e,0.94,0.9999846846165624,0.999993,cnn_lstm,4,0.0,True,0.974993,CRITICAL
ca5d1a5a5a.exe,sasser,9e950dd9f2c2c652749dcdee9b86c9dc,48183de8cb0e424ad4c47d8c753a0b7b583be474247acd4301c3b77532dc74b0,0.99,1.0,0.999995,cnn_lstm,4,0.0,True,0.995832,CRITICAL
9beea8bc9d.exe,sasser,bc1a586b2cf9f289c4cef21135854c2b,db84a9e98bd11bc2be8488a4694e89b41d393fd1d1e732546acbdbc1e47ec8d8,0.91,0.9999418604651162,0.999985,cnn_lstm,46,0.0,True,0.962477,CRITICAL
a71ac7998e.exe,sasser,ba23d866ffc9507a6ff7755e3077c895,37cb1118ebf2bdd28e0a10376d2abffd3c95423d4391f4cf22e58e32baec1a58,0.94,1.0,0.999994,cnn_lstm,4,0.0,True,0.974999,CRITICAL
ce79c70de7.exe,sasser,969dfb9d9d7670679d5caec0a605786b,c838531e0f08bb9eef5ec3d77714534f49b6b33b97da82737fa34d35888d53f7,0.96,0.9999979079497908,0.999994,cnn_lstm,4,0.0,True,0.983331,CRITICAL
1e582d9339.exe,sasser,b297dcab4086bc84294b4b5a8e6524e3,888b38523573e64b93d2f5991cc01d108435d95ff310d8506f9e562776c3249e,0.99,0.9999980747015788,0.999995,cnn_lstm,4,0.0,True,0.995831,CRITICAL
9477fb8288.exe,sasser,82752599018b63dfb5a8ae543c32cb9c,79ec96e3ae864141cf92f0ea8867a9c66bf78820f5125b241799aadddc1e8d8d,0.96,0.9999763593380616,0.999995,cnn_lstm,4,0.0,True,0.983324,CRITICAL
