filename,sha256,label,fold
9c3617c179.exe,5ec220395622d524b23d623e37567df7802951c8c516a632c4bd1c9009aa0af8,sasser,5
464da6cb65.exe,2fff022f61f432dc1d7d8be3fd58ddb7f0a7f41dc048efabb62133a55c4e3cf3,sasser,2
9630f1f4c4.exe,a6f4a7761be02d229c6fa810b1d2a75e9a96d95abd644823652598d3e95e1a12,sasser,3
65598a0a42.exe,ba53391c8c254ba636f5fa72563e3ce41b13086e0e2f8226c0982c46fc515570,sasser,1
30450cb0b2.exe,638aad92cd55466e06ea7d5a46f38998863f35a0e67f513bbd19acc000c02416,sasser,5
ab6ad82aed.exe,9fe845ef57c708367e6eebb7d5403c7267cd7cbf053ca187bf5a868f29152aec,sasser,2
10ca3b13c2.exe,cb27a2a2a60a5e3e972e561fb588b2dbd0dc751b5c6e0bbc0e885144cd616066,sasser,1
5a3985e363.exe,6510aee5d6829f39ea90cbaf951bcd11b47497219603b5e574656b755b00656f,sasser,1
300bc8a175.exe,67752d523091a1199968b63f4afe3376f7eede465573ce7d80900945835cd088,sasser,3
c596e6c21b.exe,9af996540c7025ef68b267057eaac3076c4ceacfec8ccf2ae33bb80d5e2283d1,sasser,3
4f91e397f8.exe,1d6b73158bde7b8ab545b2fcb11aeee8315611f2c8d455bc441d32cb1843f1d4,sasser,1
f86954d523.exe,bbeccb51eb46eab26f8e205844979546020a811596a8230b2d68812a4ebbba1f,sasser,2
a1442338ff.exe,6cb7403673db1f8ffb6f5c5cc0a8f990c13b6603e4ad66898cf43edf4ca19044,sasser,3
d70ce146a9.exe,3626e25e65099beb9facf4d975fa59ebcf97eccbaef3c8d59c44149ac21fe125,sasser,3
b07dced3d9.exe,d7d2619c356ff6349e347dc28d8bec20a7b0e5c4c5cbc293b044c8a0f2df8a27,sasser,2
ce78c31fab.exe,150f5956c0b791002d678f869903604e58fd31647ee980c20abc48c7e24132a6,sasser,5
b1721aec06.exe,3e3db143dcae1e896599c7e03e98c331908a47a62da6a002a0aa981822dbfd04,sasser,1
674a2d88a9.exe,ec811862e4416e62a2b29422a3c1d0e328a70e79d23ee13ed95b6cc5591fcbbb,sasser,5
4518dc1dff.exe,7e6703249dcc57776ed5ec21f37f7bf09ca949df1eb3860db7e3925acd2f3a99,sasser,2
a786d18f4a.exe,1d06a391a780d16e135aa281a5208b4ee59f48585a7bb301322490b2a020446f,sasser,1
72b45b6210.exe,e7983905a77e434e37470b5e6e073518e2a5c1e218f97e8a852dfa7ee9ae022c,sasser,2
3bc9fa3d3d.exe,2b98ad8237c561554cbd77749f879673d7a995ccaecc7f184a8aafd9325d2382,sasser,2
1addcfed82.exe,e628fb2eb758493471bfcc42a79432266555318779fcede69ac92e24463f8e2d,sasser,3
2a708744d5.exe,5ac8ac3aac81f5cf89b8030321807901c8b047c64a687fe8be9e9ecb952a5f23,sasser,2
07ed17dfa9.exe,728205b64624835bced126e678c1e51ccabb4dfa42479d2f4b9ee3f343207e08,sasser,4
14b0c650fc.exe,9bad672d203426c29dbb268cd4a07ab1df4021f90b7890c79c08ec8d31122591,sasser,4
5cac88facd.exe,dbd1a714ab390f9fa0f148526c80059b47a39e4e1dabc61517edd44443d81d3c,sasser,2
234f85f390.exe,05f0c8f7b2c2a78fff13586ae04324c8657cb7d28e540e1687a7c31adfeb2348,sasser,2
eddec22b87.exe,8f4cba1ea274f2e4a8d9652f613c1d551133639c2a11107dbf716a501d228bed,sasser,2
b1c7c4040e.exe,b48575edf1938fb70358a27f34d35928af39cc95d8e77b892dd6d8cd307d18e3,sasser,2
3371393059.exe,e107a0ac1b8cac58213b0946de3bcf57664b5719136f949532169dccc82d6370,sasser,5
b8adf615e4.exe,8df8b3b1ef5783bce462216a011a0f0f5bc920618d9e71928016bb7fb9f0485b,sasser,3
669bd9c4d1.exe,88d2d4d5c19b8d606221980734a59802f6881afb4331cf3be71487e9fda86cd3,sasser,3
96e952e061.exe,d1c130df30b1dd0ca89b2195a4a651713fdd6a98fb959d2f92d46a05a752ba21,sasser,2
009417fe94.exe,8ffcfb985c1e7b4c39557b403f849b8cc28770d9875002b32b315c5850aa41df,sasser,1
0a6db81a86.exe,be2c73e4a771a7df1b7b982349f7b41a6f9183b5e17749eaeb02b00806771226,sasser,5
1307af5100.exe,b4822cec5c0fb52f30e61bb53e2f6773a97de8cc2bd666ba933fedf89e4e9dee,sasser,4
5b277fce40.exe,7c7fb30f5426aedc88f70c5d642debaffa4276352d0aa829854ff54cf28f0206,sasser,2
932558927f.exe,d64a3ffa5eede7bf146863f1f527441dba4de2eb9fb6a88f45dd7051fcf3cfb3,sasser,3
c2e8b751df.exe,3d72c511f14e636c7ac5d84eed3dfdec7a700ca8bcd102446caf5925f23d6697,sasser,5
e664798e7e.exe,1df4477b6ef652aef59374cabcbbf4855736150c1431af618627176e935164b2,sasser,5
cea145273f.exe,e79f078c9679e3f3ed5b8c1c2a7c26ac334e9a2ef8d9076d9ec330e3a59bfff2,sasser,3
363ff1f4d2.exe,681836bcb8c3ac4deafd04b919332fc6c41130129747ed72f13716bb6ed709f8,sasser,3
702b7f0195.exe,482e54cb95398251d979938ae08cf7756c7d47884c1dcaee437ba78be3e22285,sasser,2
baa5fa5e6c.exe,910e4322bf5488fb383de63712c6497908f43cc913c2bdbf5c675cbf6f63c1d8,sasser,1
f5421675c5.exe,67a3445b174dcea5af9431abb4889c612a181272cbcac1accf4fa5d398b66bdc,sasser,1
1fdb7d2d19.exe,fde764d4958a1252589809dd1bb963527b368ce225f7f3a9244bf79859e57c26,sasser,2
9d9a7c763f.exe,b4415b2a4553ee7965a8d2ac30bf0dba6d153285fb252ac7be0f6dac34c07744,sasser,5
02d47c74b7.exe,b62cfc359bc8e396190d4ff1b8f87fd219f0a817aac96986d49246eeb83bf16f,sasser,3
a914718916.exe,59836c0f656afbc463978d8a8712e8b575bd39f8e18c80241405f1bcf3032665,sasser,3
0d98b9bd19.exe,58034a718a08eacaa07e0a5e917313fd0e2ffc703dd3d91a0485e8cfcbbb1406,sasser,4
0eded183f4.exe,037df81963d373553122d7f06e7094c4862747bf1aef314e33e1d6419b5199a7,sasser,1
d4adf27247.exe,79a0e675eb447aa8d992ec91fcfaa9b5821e6de5ccfda1fcf13de5e7258558c4,sasser,1
b7bbdbf377.exe,891f444c33c8e9579db42c69d8301160f01919fc925eaacded4135c54d8bee9f,sasser,1
b09f0c2e8a.exe,69e9dc68b050d7fb406f203010e18ac84db47fd3e93a043e513507fa80e4da24,sasser,3
0a5e401d20.exe,ee96a5b9a0f1ad303c29b97732b85fce5dadb3b023cc074878d0789daf7e765f,sasser,3
593348e4ee.exe,00b79d0f5d48aafa46bf5ba0917c7af823d902137d79db1a25afaba68f165f9e,sasser,1
fb4beaae9f.exe,cb2b84f1782609b68c559bb08da77a2b4f5c7cd9153123b6b57639e975e7607b,sasser,1
56c3cd06bc.exe,6962466650ede310fdb00ace76af86bd9647fecf0f5ae26f932aa60e6b7f47ea,sasser,4
562b2df65a.exe,3f76d3078d8fed8074b11db1f543e947bfabd7bc93c6b89e4c024490d4eb46fa,sasser,5
96b4a18a5c.exe,95710069b89c0fa030788561a33d5a02c2cc9591d229e2662561e7690604d3a1,sasser,1
c739f47f94.exe,408c839e4409d0093ed317b0c0b66a2276a7df3cb7597d85d86a8e536839981e,sasser,2
56eedfa6c2.exe,91106b6d5d17f79989673d004f6f52648a2292789e4ffea9d5aec83e96535bca,sasser,4
e137d9287b.exe,42cc930860bd3f363afc09e41ca74923030ace3afcf2f47b95ee03a7d58cea0d,sasser,1
905517935c.exe,64c5fb19ce963bc9a1164c9dbc308365578e7341e16c33e183fccfc72f145e10,sasser,3
3a4e3ff59f.exe,e1c4beb389e365337c7a33caa171a7489ea50b713ff2078da179425fed6fc092,sasser,4
4295ea5f2f.exe,16b9da1851ba8971ba318b91d7b62223d03f2d4b015ebcbc71336b864d465301,sasser,1
6121ca0373.exe,f665ddf1f231d5d5f6f1f298b83e135d31832eb9dcae8fb01fe9b4cf13d8b8fd,sasser,3
4610186b1f.exe,8e072dfdb5b3dc46d28d411756bb4fac08ce61889e24fb25e1b669743eeab7ce,sasser,2
d57adc0380.exe,5bf405fe685108bab4bbf73d3318cfb479d488b9ee996765facdbfc875b62a0d,sasser,2
25c27e0d70.exe,6f2810c8ad53bb3f9c1157ef08a79e15b753150236d190b538195b979b8a135c,sasser,4
feb0bd269c.exe,98be21fa45e3c5a9f84e87b74b23af723e50d8137d65bd3c8e231039ea9b4505,sasser,1
eca6953968.exe,a6026da86fae42127988d94e85844933bd680e6a3a7e87b05e594a0e48473dfc,sasser,4
a439f2683e.exe,bcf3860a054083fc1883111e209d48e196ec099ec8a1d895d53102b7c33da543,sasser,3
c6d5c019e0.exe,8f8cd81ddcb7e582b048f1d44d07386456281577d44b298ac64e13a78ae018eb,sasser,2
142401a84f.exe,0ca00815644dd216310e32154490a016ca5b5d8827cf52b74d955c8b67db0da7,sasser,4
c2a5a9b5c5.exe,64fdc9a64e0db1084b0c606ea9ee3531bf5f32a3f835840ef8b6118e3c1fdafc,sasser,1
cadae2198c.exe,40c4a2fbaf702000de52e104e13c86f25fb0fed849822a2ccf9abbff0e4b2266,sasser,2
054400afbe.exe,718250df4946f270b8ab2ce35b683e6ecc3c3cb9b69617cb4669960acd8d3b72,sasser,5
9ef6359a59.exe,92c89545f852ccd6ae5e3fff3c0b5c0c517024d7b0bf00e744d160a79e6874b0,sasser,1
f53571c567.exe,9bbd9adc6dd5c488a24f97032fa5cc008b649e4ed892e736972ce393555c21a2,sasser,3
7b0ab0520b.exe,26bf09dcfb20e418cd8951fd8c53b7f5176c24cfe1b4b6eef9861e23001360d6,sasser,2
7b3927865a.exe,307cb44af11eaceb5c429c175b4e8a42491ab8c12b0cce726e1c3f76d87e1ee0,sasser,2
f9828d4e60.exe,9cff45b09fd74a00540377db53276f6b8b94d295f569b4482c32d1bbf6516e48,sasser,1
282de73f31.exe,e4c2035ab39273a181ecd97186f5cfcf277be21f2f72b0f0431c8bcd44ee7555,sasser,4
18adf9077f.exe,7e76ff12965fb4e29c75a0e103614be1407404a4d835958667b595d75c7ee064,sasser,5
67a0b4612c.exe,779575bfc92769b4e72d43e48a6982c45b07c97b1de82c5d25f7b6f80efd97e2,sasser,3
f24339052a.exe,d9e4756eadbd3058a73629cb142e12c9cbafb2e2d3d1e9b03cb309e00e36d2c0,sasser,1
a6877dc828.exe,0569d33f77f6d49fbff0abb986d915dcc2fb0e481ac681be332c2905ff3bc797,sasser,4
b950486c22.exe,d398857835d1d206fd1b0b3224b1c7bfd5f478ef1dc56622f6c8b0e269cfd20c,sasser,1
08afe10563.exe,9945edeb41ed48f9170e59fb24c5641b9dc9b63512f5b725bc7a3edd99022df8,sasser,4
b9d4af8591.exe,ec9dadbdfc86dffdc3595f065e95ad7668a4234ea098b30a19ab7db900e475d0,sasser,5
a2c51ff11b.exe,1c178fa5c42301571c0e7c46870ec3ecf4bf105550bea99d5928d4188e30f938,sasser,4
0128645c5d.exe,2f82c92adb725fd27c8b3afbae5d05c815ebb315bb542d3bf957cf55fd39fbec,sasser,4
06dcc76f0f.exe,d90488b9931c169fef50666c0cbc44b1ca9d65ac6d080d7e42ec119e4349ec1b,sasser,5
0504e02346.exe,5c0bd1240e376bf7aec793e1f79d98279c908cda4d56bc8ae0dcd405d4c23026,sasser,3
eb90f8c4e0.exe,e3e2cb6992c369e6a29d5ffb63aa1d4059c58d02a7924622ee074a18776e39a8,sasser,3
c46fe1804a.exe,44dfa30de555c9cffdc830077be246a76d9ef10915c73666225567bd5184c4a3,sasser,4
7de98f5311.exe,bd23f16d4c01b6ab8eea6ebc86759ca0a9ea55caefcfb383323c300839304fa8,sasser,5
114948f775.exe,d33d9598fc84f2cb0f68e7bceda1258b1506848c5d632e5271151204337502db,sasser,5
eec9c5183c.exe,9a13e8f01994617963f4cfe55a03fc9352a4d02bcdeb0508b6f40fc62e5d9fd7,sasser,1
2cce72dc78.exe,4e685d7946500b6917e2b7adf366f52dc881a03297391bb5ba95f15908bf0961,sasser,3
f008adf6ae.exe,891a1cc15d308e2cd6598eb1165e5b918ef622d309ce5a7d2c80ba8e62aee0f6,sasser,4
c17455c7ae.exe,0b7f43d96ce6ca23c422d4040a4119c934901f98f7ae53607d0fc818329ccc0f,sasser,1
27e958e48e.exe,bef9384b38b53c52dcddda9ac599b064c82a81c924662aa7d6d3619a171c033a,sasser,1
bd82839e8b.exe,f112ecbd1e3604e8e22b19bed988a4ec7368269c5867169d39621b802dff635a,sasser,5
81aa67a096.exe,dada6fb6fab13c55e81db73e60c80fbf93854abcd8a6c989a8dd26eb7f1ddcd4,sasser,4
489b22220c.exe,322c93d9c9c4825b6e5ca98a9ee8da495c6d66e4296c47a00e5fe4842694096c,sasser,1
94c7ed2ec2.exe,c039ae7691bfd3416a053af95129ae3a789e74b82845c99778abd58dd42a023b,sasser,4
311a81928b.exe,85ac1dd06f5f38bf315b822a818415a2d7d1b84590aa16b64db2c63d6add7491,sasser,5
5a530827f4.exe,852d7477026baf0d8d5adf7279476092b184aec981cebfb4aeb30c8867be6e7b,sasser,1
24959956d2.exe,f81779ed441ab8e0742983f9ffc3e7abe3b91dd777fc31980151255a8e692488,sasser,5
6250e602d8.exe,6e16211e246b98ea0dfafaab862b718727f19caeb0ad15c188f808087ef90128,sasser,2
b28be75679.exe,a5361736d1e3adc3f3fb77786b1bc23c2e5a5c13607f109442b3bb3688928823,sasser,5
dafea247a2.exe,fecab6be311193f3b5256f0d23b140c59bec4b6bebeed0e24a3204463f25ce5d,sasser,1
35f1476896.exe,eb8b0136b97d391684431fbedf7e051203753e41cfdd89a51569eb2aa158150d,sasser,5
616874af23.exe,73d1d680a0a4a13d15cc34d13e65fa591858431959f32d4ea4aab60fbde50aba,sasser,3
5f3bc24728.exe,983137065120bd8136fbd24a11b62c3e878f8cd93801cc29e3c273df28f38131,sasser,1
f86778d244.exe,eaba764df65d608ed2255c7296d39adb3f55264838f3031233f2728fb90e5e10,sasser,2
1069e4eee4.exe,1d6139b5f0add51b05ab91d60b393035f85c6f6ee58ae14dee7c94f49d957130,sasser,4
e030db6ee9.exe,b4fcc46e152610eaa6a3c425bf83cd0482190a89912490b7e560a29e806ba9e0,sasser,1
06f38f736b.exe,3666545caf13f9dc830391001fb51ef13ee6a92f7d2f0f2642689ec4ef80b500,sasser,4
f33c198fa2.exe,3142e0185e458e2684038c8abaf8371398646b55c74c436cc6bfba2873825116,sasser,2
a6ea1c33ef.exe,e4141dc525227e2e8632d31575479b3d4f244b8b6e401ef4bbd738d2cf9bef54,sasser,1
af39dd8c57.exe,857963577269800eeb13605aa9a4fd9645836e8d55c1b9e0d46bdc6fac0782aa,sasser,3
1584d4ffb1.exe,515cc55a416b38f8a16e344bdcff00eef0adf69bcbd2f05ba297ed62db299303,sasser,5
40ffdf2a8d.exe,23d0bfb49c485235ff68d16fbaa3d055b7e1154f3c28bc9107672b7125b9cf81,sasser,1
f6d5b3e688.exe,28651cc24ff73a0af301c8d8512cdfdbfb7445b6d0a9162487fc9e1bf00fc25c,sasser,2
017eeac450.exe,a3cbaf7bb4d5e3fd54382b7e0dcd615652b4c509cec62a6e688a8d0bf386b65a,sasser,1
16397d591b.exe,0790cabbade61265e2829b5521d478695eaa6e856e59c224d2cc880a07d3f811,sasser,1
40b38c7311.exe,e8e6e86fc9b2ac1820f7dc5b0c8db69bc565fb1f6820ec1d240bfa4166134761,sasser,2
166a86be01.exe,0c9af44d9f3374831afd0164ce6bcb36912229811f64d6eed5421248216b8886,sasser,4
6556cc4e3e.exe,86a0983e7869d5d32c8c05b8ddd2162a88db41cf89eb9a8079abb7a408752ea9,sasser,3
48a468f0a3.exe,f681b1417d5e79c1d5cbde24ebd88c3787e0b655d0bef85151bc8fa378f30d07,sasser,1
cc53f4c25b.exe,e0c9bdbaa37bd1062de48c616150a09c7904dda25fc4c61b2645c9ae4211898f,sasser,3
9293e9cf5d.exe,e871809084e4976e995121e8136ad6125cac7b3d5783a734d45d9fe27d567e76,sasser,3
641efaf28d.exe,28569b60014ac6340d1c102d819a92f11fd941a0d8eee339988ef3696492ff16,sasser,2
c29701e892.exe,d858668b46b58f4c79ab0bb9513dc011692b07fed2cae2f3b7f0698b644b7298,sasser,5
eb71ec31a1.exe,236e648d2b1cb8d0a22847085222e8374e6da2c9252bcb037ffe3a27520eeaa1,sasser,4
7398910131.exe,a08361b7829f04155cd1932bb1ea4536393b1fea6456ef4937a73296602c3717,sasser,5
6d47c4a049.exe,969448e029e44530cb84c6d3341aff30556365c9469bfe5d553e1fe7dfad20c5,sasser,4
c115dc321a.exe,054f1642fdfc8df556b606169cfb6e5bc63c3b171b93c87c69eee4e5fc485fc2,sasser,4
ef5e644379.exe,06678a684a78c83e8161915028883ed987ed216230e89d49895c5a0eecf234a7,sasser,4
90a47b55d3.exe,43edd026a6b7bab76c7cba65c4e139623321430854ae8b70f2235c00b41c18db,sasser,4
b3d74a96a8.exe,905672c57ce0dbdb85433517db7dca478f54637b359c56db56a1b5dc14493a51,sasser,2
46ebb3f44b.exe,421a4590d7b6cbc83b5209afe5f685ba9e1fe663bf21144067a497518894df81,sasser,5
c7410ccaeb.exe,cc7b01ba005e930a24cbe8d4ac3a5ba344ee82272636ef036a15408e400c3c6d,sasser,3
741a6f81f6.exe,edfcfbed42a7d92db25de342444ffe43f3e1cb3dec774785156fbeb682cc6bf8,sasser,3
29088e6412.exe,9af42222ccdd7d37fac619848b80d642f887e148256b381680f7c751c3c596a6,sasser,2
dac268f2ec.exe,cf9ca596b53214d6037d0b5bc24cfbd2ed6fd3fb21de9365101a9ba9056c4a02,sasser,1
72d53cce1a.exe,260bfe736615040e136be1f1a1268a77fdfebdcc193819affe6f458a50db5130,sasser,4
7770a8fe56.exe,95e1055675e78614dbbe8f9ef54061abc905ca626c23cb3f82c1363c79029bc3,sasser,1
a3e69b0013.exe,1200b94eb7f7e164bd2f7d20c9612688cf98de81915dc30ee946861ca392cd10,sasser,3
605493715c.exe,42ef27bf6bdecbed399de7047d6d3c3a3496e93467f56004c68724860bf22fb7,sasser,5
4b3223b7b5.exe,a495e5d6321542788e7894094d78d656a666c65a39ce2579fefb446d6b94cd3d,sasser,5
44552ee27b.exe,3644b5ae1b17f24b255ffc48ae3a0be9f603bd76bf1c631fc6c1f2338bf7991a,sasser,5
e404a7fcfd.exe,c38ff97db430bb6be3e9e5bbd464e5a97fd5cbdf94d3d802255bbf2bc3b0d00a,sasser,4
2cbb3bdb0f.exe,dc876736fd822e7165ab56bf338bd25a22d4817fc856ddae52b3b0f376364e55,sasser,1
b96537a989.exe,3fb36bea03417b5fb87196ce0d4bc61bae822d3cc19f175b92af8fc361f9e948,sasser,4
1cef6c0389.exe,fcb51cc05ead58713e3da12ddd501728323a479d8c38724b0ac3a0bb66d1ac22,sasser,4
398ccba670.exe,0e2afab566160bc6bc514a9062b142f247a2f8a81da5d7cc5c5a1c8fd73f3a3a,sasser,5
31588d3893.exe,e6931ac8c4f6f12c21f4b3075b96d0510dbc2fb040b415380419347564be9885,sasser,3
40332c8925.exe,ab080d10632e4b2c59444db0d1a83ea11681b8e157c1ad2faf9692ee34726d4b,sasser,4
e9af5557e8.exe,ee50793a3c95ac14ab69dc3bed1b9157b81f130d56aba434fc3695eaa9a60947,sasser,2
eaadbfa06e.exe,31194c81a43baff0424ad1dc5a638b110a7e7439dc06a9361c4e1c82f92dfae4,sasser,4
bbf69b7137.exe,08ef526b162ac1972eebe9472cbf50739a8949a6db5c85a199e55c7395b007e2,sasser,5
c29e37dacc.exe,ff7be69d06d19764718c4d623c99933446751a708d87a03f2ae5009a54850e59,sasser,2
2882387948.exe,2065964eee0756d4e532e064f1ff8a5c3e196946919ae18dca98acd259505bed,sasser,2
ba8997e629.exe,3b5fbe100835afbed6855de47bef300c493ddf75a172ed5f2199a54c1de00d7d,sasser,5
69f6123098.exe,a85e89a698e5fd85eaed88f8be935ab1be7447989435138d888e5d7f304333f7,sasser,3
01b3caf177.exe,f9b03fd6e3e31fb8cb775b57916b01352d44d993fc914ec43210441e3db7cac8,sasser,3
a8736abd05.exe,abedc7d0d75c9878ed063e340cbed595f1099936fde09eea6d914ed05a26c052,sasser,1
30e9f424d5.exe,85e2a1a591a1f67ccaf0ef827a337fab3c419abbfd13b98414004345439d4dbf,sasser,5
d611d9e678.exe,1cd9b9714ac1699c1c946adf0c58eb28acab82b67de63b32382a0b04db9db845,sasser,3
10865824a8.exe,61f9289fca39cfb19fa54fdb57c094d3a8c9a2164860c215dca46a2fdfd1f973,sasser,5
dc65c2281a.exe,59f2db732224181ebe1d7e91f48b1072929042a3fe0bf707df0d077c64414770,sasser,4
6d65dca994.exe,6360893ec4b947c6bf002470494e9f2e53dd5eaca477aeecfc05cc63cbab8d58,sasser,5
bb76025962.exe,4e7f31db72475c852e1d43b30e78bcd46e5d7a931cacce28dac966403f3c87b4,sasser,1
f1dea98223.exe,e5a2edbc08c20467f2c77e3018ce5735dca58fb39f40230813f1108d1f087580,sasser,2
b732407e69.exe,b23320ff272df05c5f52fdc57d2bc6a1ac2553fb118a3a5ad71e086fa3410209,sasser,2
5ae9773169.exe,2582d49f8d43d422bd5ea8db63dff8257d7b6a93ebbb08b1b71f0c1549b063a0,sasser,5
13566ca6ae.exe,8ac3296b86bc4e6b706883e4ae6af91be038c8e065d86f14b077f56df53ac30f,sasser,1
660854179b.exe,8048dea0cf4227091fa13de38f3ce636efde50a7a2667f068b546202b1313ef5,sasser,5
d6134c55cb.exe,ea2153db936ee4a6c8a57ee00571736cecea95caa24b4c1663a84f13d0c45787,sasser,4
dce6f1327c.exe,ba48c28c988d3fdbf7c9fe7ce158219a22f4c09b4774aa58e14ba37760425b27,sasser,5
202c53f322.exe,4bc04a24fdd82e7dfdbfe97cc9dbe98d3091181ab8dcd2f71adecb69ae43c9a9,sasser,3
9011d28484.exe,59ec3579221b597f1109475955d4137c9c5609d99a5bd3039534ffb8bf3f18f7,sasser,3
0f588245a7.exe,1b2b49af9b18e7a8d6b110c79a5b909a08bdefc6b47b13545104299cabca6678,sasser,3
c1dd1baa47.exe,f9473546b076d3dac6e0008984dda602649a1e9329bde24d54c4cc4abee952ed,sasser,3
7807de34be.exe,e06dfd1afe7fe364c0fc28e57ba923e4cf4a1e898b336f8f08d47a80094cde44,sasser,5
75f5f64eb8.exe,61b38db86b0601288fed2eba12b941c947ee9351ca6c2bedde5fc9bf499444b2,sasser,1
ca217d945b.exe,0b28addf9a1d25e3fe431d2ff3cc51e0ddf1a6bfa5b5d20a6f6fc93ce77303ee,sasser,3
1791e2e30e.exe,209eb7b83d7881e2deb0906172028d919c83401e7d50ce1e6ef19684478ee939,sasser,3
53fc699ac7.exe,fe528deb4a445c15600724a49eb40907027840492d14c6fb5eb2f9f7b6ff5ba6,sasser,2
f8114e3c5e.exe,4b692f57d53423a77f262c623a11672717e88d453f06bedc48b02f92416722b5,sasser,2
6ff7bb09bd.exe,d6098c09f2fa05c42727d07c6dbac9180279ea0e3eb9d20f41e7aea53171eca0,sasser,5
8efec0637b.exe,9cd7441bb80d66ad709a95480053c90ca5df6a2638ae716d6afbd488ed116ad0,sasser,2
4ac26e634c.exe,d10bd4615fe3b2fbbe956ce489cd214006010609804f88d8933706c6a29b4a10,sasser,3
32333a8ec7.exe,1ec2937d05529bd44ac488a220da114d342d637630f57a4e99ec06f6bd0bed44,sasser,5
17e44f7623.exe,58a74d660e9160f0a24cf5a1fbee0ca8a9fdcb25812307bae29469917005fb2a,sasser,5
c863a31bd6.exe,93feb5f9f429b1bdade8e0f8955d0f0bf1432d771fe6f6f7a74b1b3c877c5998,sasser,1
511ba70baa.exe,8fd558e1ca559bfca09ce37124c8bf67c47efaa25cdb36a5b768f961ff144240,sasser,1
9cae80fc78.exe,c94a54467b1fcc99b317d3adf535b00d404f12c2eafa35d7121fd9c88a745b7b,sasser,3
64d72c117a.exe,40c833bebd3e760dbfcba4f9f8b4e7fa3b74ccc23e1ad0e271317b78ba547332,sasser,3
b0fe2d9732.exe,ee046bb28936861f5d45eb198ee8dd650ee44344f3f2bc3a68177053e3554d88,sasser,4
feb04b42bf26616c9dbe84a68b83ec7ae4eec212dfb469e9b0f04d7d25ff4463607f6912f48b3ab5329ad39c71dab903a2f5f684d25e19aa768ea24218cefcb4ddf57551ea5703eaab57203bd1710bfd49d015fe98758971baeaca8f058ff88a1dce39c5.exe,2e288d317b78c70c03b24bb8e1e6c04b2d06c3f79510d57bed560a5a9c573ac5,blaster,4
fec857cdd10631f55c5fdaa8d28c7eb2172b3e4652a2e1a3f241b9408ff66cdfc5eba1af08450837259c0e0da8c9c50d7119c1636e5470d33bb8a36882b1bd7aed589d84ae400344fd7098b51d515f0b438c0ccc924a029d1476e6cf9d5001342f88b0c5.exe,79f2da869c7e30f34b668e0418dd2520b9b56da7645f48a1feca782dc7292ec2,blaster,1
fecc01d80c98ff2db24f67fa8f1c41653ff60ab7a43749d7e30c2a4f1a59230898255cea9e9dc3fb7ddb5f4a745db6adfecccbff0e31b9f4e8160f64c3204519f17727957c188f33eeb4bf7ac6b7a397ebe113a0a6d95d8b1953e24f78834e582b947180.exe,6bc6439ac6bf81d7a460dfefc2906d9ea0d1de47f2f2cfb0825314639c3c6f2b,blaster,3
fedffbff551ba632b5e0b34fe9ff6ffd765ca4f9570e2acbc510acc1174681ae8d2f11e807e218dfd40e484c8e073ce35dca8ed42687165ebe1852e7a12c96912daf5a151ba867f0b8f907ec5756f679e0c8ba87b85dae2ad0109f30dab3367ec73ef6da.exe,1cafc46526ab6224f2b2c2e561e6a7b7f8cbeebb1d0a73e0ed5d5c2a245526db,blaster,4
fee5aed714f030ab838cf7abf99b9cf4100f9f3b9a2e81fd0ebc728ee567a45230f033239cb873db41001b01357abad86a6b06a6ddb793ae5b8ffc7594c9177bf1db835088c1cb5a9ef43828397d2011f8685741d5710366997629682fa9d892e57f94f1.exe,477c9e8a861808525404a453f55cb75479e5f54231187b9ee68f46916c434a2d,blaster,2
fef52ede5b8e7c8e2025c3a3dc65c4e373dbb8cb796932d270c3665887bec3b315aea28fa2ff3a89f57365554ab5da17e5660dced5f9c4a02dfe39ce11cd8033cd1fb54deb035bf9267ae42f84625633e513b949288607ad112d3b1c65c841a698a866d8.exe,c1ac7a8c892c413124c3a67e05bfe1f4c26a192bc477e85aa72857cacb43bbc0,blaster,4
ff00ad1723fea2e00235df5cbebf1191f6c7475897eacaedcad85701a0188f95d24ee1ae529077a7edf344dc9b9df64963658e39c3a6ad5d00315354800aec139bd31ee3fbcab27dd6077839bd57588597e91974486a7f3c926c60888743f70c6a44c616.exe,ba99a6f6bd571538fc2e140b21755918ce2fef810dfb5cb6c00f0e952fb296c7,blaster,2
ff0bd609e31d63fe41ec8cf098f7bd484fb463ce67efa9abe5407045a6c0bffbe272c6df62f5113bb8d0da98ff240c18ca47dc5a2127bf031df82bad52d559547d86710bbf86e9e104d0c4e0de0040e247228d173d2deb96ced4395d1b897e1a7d90baec.exe,8c3bdf13c9b2b2fead25dccad04ea1ccee332bf53b98d30fe21d2664cdd48ea0,blaster,3
ff3f7e8c2273f23e50a4c0cc5e7d7042c79dcbb68db979b8e429a9820b64ca683911cf17b733adfeabe08616dc0ff0b006a2e400fe1e71c6d75e8268e76b5fd47a7ab8f4c844b4ea442ab99f7eab6a66979d13611b8b465fa199099f8135f5ca82339e3b.exe,27c240f4b10aae5cb3e2b40a174b6ba625c2c5a91eecc18319e3d156be6041fe,blaster,5
